Htno,Subcode,Subname,Internals,Grade,Credits
21B81A5419,R2031425,MACHINE LEARNING LAB,11,C,1.5
21B81A5419,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,25,D,3.0
21B81A5419,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A5420,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,22,F,0.0
21B81A5420,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21B81A5420,R2031058,EMPLOYABILITY SKILLS-I,29,COMPLE,0.0
21B81A5420,R2031421,COMPILER DESIGN,27,C,3.0
21B81A5420,R2031422,OPERATING SYSTEMS,28,C,3.0
21B81A5420,R2031423,MACHINE LEARNING,25,C,3.0
21B81A5420,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,14,A+,1.5
21B81A5420,R2031425,MACHINE LEARNING LAB,13,A+,1.5
21B81A5420,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,26,D,3.0
21B81A5420,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5422,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,15,E,3.0
21B81A5422,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5422,R2031058,EMPLOYABILITY SKILLS-I,28,COMPLE,0.0
21B81A5422,R2031421,COMPILER DESIGN,18,D,3.0
21B81A5422,R2031422,OPERATING SYSTEMS,18,F,0.0
21B81A5422,R2031423,MACHINE LEARNING,19,E,3.0
21B81A5422,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,12,A,1.5
21B81A5422,R2031425,MACHINE LEARNING LAB,11,C,1.5
21B81A5422,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,22,F,0.0
21B81A5422,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5423,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,25,C,3.0
21B81A5423,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5423,R2031058,EMPLOYABILITY SKILLS-I,28,COMPLE,0.0
21B81A5423,R2031421,COMPILER DESIGN,28,A,3.0
21B81A5423,R2031422,OPERATING SYSTEMS,29,B,3.0
21B81A5423,R2031423,MACHINE LEARNING,26,B,3.0
21B81A5423,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,13,A+,1.5
21B81A5423,R2031425,MACHINE LEARNING LAB,11,A,1.5
21B81A5423,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,29,C,3.0
21B81A5423,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5424,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,18,D,3.0
21B81A5424,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5424,R2031058,EMPLOYABILITY SKILLS-I,26,COMPLE,0.0
21B81A5424,R2031421,COMPILER DESIGN,18,C,3.0
21B81A5424,R2031422,OPERATING SYSTEMS,22,D,3.0
21B81A5424,R2031423,MACHINE LEARNING,18,D,3.0
21B81A5424,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,14,A+,1.5
21B81A5424,R2031425,MACHINE LEARNING LAB,13,B,1.5
21B81A5424,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,22,C,3.0
21B81A5424,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A5425,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,16,F,0.0
21B81A5425,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5425,R2031058,EMPLOYABILITY SKILLS-I,24,COMPLE,0.0
21B81A5425,R2031421,COMPILER DESIGN,12,F,0.0
21B81A5425,R2031422,OPERATING SYSTEMS,21,D,3.0
21B81A5425,R2031423,MACHINE LEARNING,19,D,3.0
21B81A5425,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,13,A+,1.5
21B81A5425,R2031425,MACHINE LEARNING LAB,9,A,1.5
21B81A5425,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,26,F,0.0
21B81A5425,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5426,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,21,D,3.0
21B81A5426,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5426,R2031058,EMPLOYABILITY SKILLS-I,26,COMPLE,0.0
21B81A5426,R2031421,COMPILER DESIGN,24,C,3.0
21B81A5426,R2031422,OPERATING SYSTEMS,24,C,3.0
21B81A5426,R2031423,MACHINE LEARNING,23,C,3.0
21B81A5426,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,14,A+,1.5
21B81A5426,R2031425,MACHINE LEARNING LAB,15,A+,1.5
21B81A5426,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,23,D,3.0
21B81A5426,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5427,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,16,D,3.0
21B81A5427,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5427,R2031058,EMPLOYABILITY SKILLS-I,27,COMPLE,0.0
21B81A5427,R2031421,COMPILER DESIGN,17,D,3.0
21B81A5427,R2031422,OPERATING SYSTEMS,20,E,3.0
21B81A5427,R2031423,MACHINE LEARNING,21,C,3.0
21B81A5427,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,13,A+,1.5
21B81A5427,R2031425,MACHINE LEARNING LAB,13,B,1.5
21B81A5427,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,22,D,3.0
21B81A5427,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A5428,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,18,E,3.0
21B81A5428,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5428,R2031058,EMPLOYABILITY SKILLS-I,28,COMPLE,0.0
21B81A5428,R2031421,COMPILER DESIGN,18,D,3.0
21B81A5428,R2031422,OPERATING SYSTEMS,21,D,3.0
21B81A5428,R2031423,MACHINE LEARNING,22,C,3.0
21B81A5428,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,12,A+,1.5
21B81A5428,R2031425,MACHINE LEARNING LAB,13,B,1.5
21B81A5428,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,22,D,3.0
21B81A5428,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5429,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,21,E,3.0
21B81A5429,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5429,R2031058,EMPLOYABILITY SKILLS-I,20,COMPLE,0.0
21B81A5429,R2031421,COMPILER DESIGN,23,B,3.0
21B81A5429,R2031422,OPERATING SYSTEMS,27,C,3.0
21B81A5429,R2031423,MACHINE LEARNING,25,C,3.0
21B81A5429,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,15,A+,1.5
21B81A5429,R2031425,MACHINE LEARNING LAB,15,A+,1.5
21B81A5429,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,25,C,3.0
21B81A5429,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5430,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,23,C,3.0
21B81A5430,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5430,R2031058,EMPLOYABILITY SKILLS-I,30,COMPLE,0.0
21B81A5430,R2031421,COMPILER DESIGN,25,B,3.0
21B81A5430,R2031422,OPERATING SYSTEMS,27,B,3.0
21B81A5430,R2031423,MACHINE LEARNING,26,A,3.0
21B81A5430,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,13,A+,1.5
21B81A5430,R2031425,MACHINE LEARNING LAB,15,A+,1.5
21B81A5430,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,26,C,3.0
21B81A5430,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5431,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,11,E,3.0
21B81A5431,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5431,R2031058,EMPLOYABILITY SKILLS-I,27,COMPLE,0.0
21B81A5431,R2031421,COMPILER DESIGN,16,E,3.0
21B81A5431,R2031422,OPERATING SYSTEMS,19,F,0.0
21B81A5431,R2031423,MACHINE LEARNING,17,E,3.0
21B81A5431,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,12,A,1.5
21B81A5431,R2031425,MACHINE LEARNING LAB,9,C,1.5
21B81A5431,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,21,F,0.0
21B81A5431,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A5432,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,12,F,0.0
21B81A5432,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5432,R2031058,EMPLOYABILITY SKILLS-I,15,COMPLE,0.0
21B81A5432,R2031421,COMPILER DESIGN,18,F,0.0
21B81A5432,R2031422,OPERATING SYSTEMS,17,F,0.0
21B81A5432,R2031423,MACHINE LEARNING,17,F,0.0
21B81A5432,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,11,A,1.5
21B81A5432,R2031425,MACHINE LEARNING LAB,11,B,1.5
21B81A5432,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,19,F,0.0
21B81A5432,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A5433,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,17,F,0.0
21B81A5433,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5433,R2031058,EMPLOYABILITY SKILLS-I,29,COMPLE,0.0
21B81A5433,R2031421,COMPILER DESIGN,20,D,3.0
21B81A5433,R2031422,OPERATING SYSTEMS,23,D,3.0
21B81A5433,R2031423,MACHINE LEARNING,19,D,3.0
21B81A5433,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,13,A+,1.5
21B81A5433,R2031425,MACHINE LEARNING LAB,11,A,1.5
21B81A5433,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,21,D,3.0
21B81A5433,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5434,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,25,A,3.0
21B81A5434,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5434,R2031058,EMPLOYABILITY SKILLS-I,28,COMPLE,0.0
21B81A5434,R2031421,COMPILER DESIGN,29,A,3.0
21B81A5434,R2031422,OPERATING SYSTEMS,28,A,3.0
21B81A5434,R2031423,MACHINE LEARNING,29,B,3.0
21B81A5434,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,14,A+,1.5
21B81A5434,R2031425,MACHINE LEARNING LAB,15,A+,1.5
21B81A5434,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,30,B,3.0
21B81A5434,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5435,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,12,E,3.0
21B81A5435,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5435,R2031058,EMPLOYABILITY SKILLS-I,28,COMPLE,0.0
21B81A5435,R2031421,COMPILER DESIGN,23,D,3.0
21B81A5435,R2031422,OPERATING SYSTEMS,19,F,0.0
21B81A5435,R2031423,MACHINE LEARNING,17,D,3.0
21B81A5435,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,12,A+,1.5
21B81A5435,R2031425,MACHINE LEARNING LAB,9,C,1.5
21B81A5435,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,24,D,3.0
21B81A5435,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A5436,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,22,D,3.0
21B81A5436,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5436,R2031058,EMPLOYABILITY SKILLS-I,30,COMPLE,0.0
21B81A5436,R2031421,COMPILER DESIGN,25,B,3.0
21B81A5436,R2031422,OPERATING SYSTEMS,23,D,3.0
21B81A5436,R2031423,MACHINE LEARNING,24,B,3.0
21B81A5436,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,12,A,1.5
21B81A5436,R2031425,MACHINE LEARNING LAB,13,A+,1.5
21B81A5436,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,26,D,3.0
21B81A5436,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5437,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,22,E,3.0
21B81A5437,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5437,R2031058,EMPLOYABILITY SKILLS-I,28,COMPLE,0.0
21B81A5437,R2031421,COMPILER DESIGN,24,B,3.0
21B81A5437,R2031422,OPERATING SYSTEMS,28,C,3.0
21B81A5437,R2031423,MACHINE LEARNING,24,D,3.0
21B81A5437,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,12,A+,1.5
21B81A5437,R2031425,MACHINE LEARNING LAB,15,A+,1.5
21B81A5437,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,24,D,3.0
21B81A5437,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5438,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,17,F,0.0
21B81A5438,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5438,R2031058,EMPLOYABILITY SKILLS-I,21,COMPLE,0.0
21B81A5438,R2031421,COMPILER DESIGN,19,F,0.0
21B81A5438,R2031422,OPERATING SYSTEMS,21,D,3.0
21B81A5438,R2031423,MACHINE LEARNING,18,F,0.0
21B81A5438,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,11,A,1.5
21B81A5438,R2031425,MACHINE LEARNING LAB,11,C,1.5
21B81A5438,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,22,F,0.0
21B81A5438,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A5439,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,22,D,3.0
21B81A5439,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5439,R2031058,EMPLOYABILITY SKILLS-I,23,COMPLE,0.0
21B81A5439,R2031421,COMPILER DESIGN,26,C,3.0
21B81A5439,R2031422,OPERATING SYSTEMS,27,D,3.0
21B81A5439,R2031423,MACHINE LEARNING,24,C,3.0
21B81A5439,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,14,A+,1.5
21B81A5439,R2031425,MACHINE LEARNING LAB,13,B,1.5
21B81A5439,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,26,C,3.0
21B81A5439,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5440,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,23,D,3.0
21B81A5440,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5440,R2031058,EMPLOYABILITY SKILLS-I,17,COMPLE,0.0
21B81A5440,R2031421,COMPILER DESIGN,26,C,3.0
21B81A5440,R2031422,OPERATING SYSTEMS,29,C,3.0
21B81A5440,R2031423,MACHINE LEARNING,24,C,3.0
21B81A5440,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,14,A+,1.5
21B81A5440,R2031425,MACHINE LEARNING LAB,13,A+,1.5
21B81A5440,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,26,C,3.0
21B81A5440,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5441,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,18,E,3.0
21B81A5441,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5441,R2031058,EMPLOYABILITY SKILLS-I,25,COMPLE,0.0
21B81A5441,R2031421,COMPILER DESIGN,23,D,3.0
21B81A5441,R2031422,OPERATING SYSTEMS,24,D,3.0
21B81A5441,R2031423,MACHINE LEARNING,21,D,3.0
21B81A5441,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,12,A,1.5
21B81A5441,R2031425,MACHINE LEARNING LAB,15,A+,1.5
21B81A5441,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,29,C,3.0
21B81A5441,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5442,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,25,D,3.0
21B81A5442,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5442,R2031058,EMPLOYABILITY SKILLS-I,26,COMPLE,0.0
21B81A5442,R2031421,COMPILER DESIGN,28,A,3.0
21B81A5442,R2031422,OPERATING SYSTEMS,29,B,3.0
21B81A5442,R2031423,MACHINE LEARNING,27,C,3.0
21B81A5442,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,15,A+,1.5
21B81A5442,R2031425,MACHINE LEARNING LAB,15,A+,1.5
21B81A5442,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,29,C,3.0
21B81A5442,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5443,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,19,D,3.0
21B81A5443,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5443,R2031058,EMPLOYABILITY SKILLS-I,29,COMPLE,0.0
21B81A5443,R2031421,COMPILER DESIGN,22,D,3.0
21B81A5443,R2031422,OPERATING SYSTEMS,20,F,0.0
21B81A5443,R2031423,MACHINE LEARNING,19,E,3.0
21B81A5443,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,12,A+,1.5
21B81A5443,R2031425,MACHINE LEARNING LAB,11,C,1.5
21B81A5443,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,24,D,3.0
21B81A5443,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5444,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,23,B,3.0
21B81A5444,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5444,R2031058,EMPLOYABILITY SKILLS-I,27,COMPLE,0.0
21B81A5444,R2031421,COMPILER DESIGN,25,C,3.0
21B81A5444,R2031422,OPERATING SYSTEMS,28,C,3.0
21B81A5444,R2031423,MACHINE LEARNING,25,B,3.0
21B81A5444,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,14,A+,1.5
21B81A5444,R2031425,MACHINE LEARNING LAB,11,C,1.5
21B81A5444,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,26,C,3.0
21B81A5444,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5445,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,17,F,0.0
21B81A5445,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5445,R2031058,EMPLOYABILITY SKILLS-I,25,COMPLE,0.0
21B81A5445,R2031421,COMPILER DESIGN,15,F,0.0
21B81A5445,R2031422,OPERATING SYSTEMS,19,E,3.0
21B81A5445,R2031423,MACHINE LEARNING,15,E,3.0
21B81A5445,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,12,A+,1.5
21B81A5445,R2031425,MACHINE LEARNING LAB,5,D,1.5
21B81A5445,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,21,F,0.0
21B81A5445,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A5447,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,25,A,3.0
21B81A5447,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5447,R2031058,EMPLOYABILITY SKILLS-I,28,COMPLE,0.0
21B81A5447,R2031421,COMPILER DESIGN,30,A,3.0
21B81A5447,R2031422,OPERATING SYSTEMS,29,A,3.0
21B81A5447,R2031423,MACHINE LEARNING,28,A,3.0
21B81A5447,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,13,A+,1.5
21B81A5447,R2031425,MACHINE LEARNING LAB,15,A+,1.5
21B81A5447,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,29,C,3.0
21B81A5447,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5448,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,15,D,3.0
21B81A5448,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5448,R2031058,EMPLOYABILITY SKILLS-I,27,COMPLE,0.0
21B81A5448,R2031421,COMPILER DESIGN,21,D,3.0
21B81A5448,R2031422,OPERATING SYSTEMS,22,E,3.0
21B81A5448,R2031423,MACHINE LEARNING,20,D,3.0
21B81A5448,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,11,A,1.5
21B81A5448,R2031425,MACHINE LEARNING LAB,11,B,1.5
21B81A5448,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,24,D,3.0
21B81A5448,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5449,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,22,F,0.0
21B81A5449,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5449,R2031058,EMPLOYABILITY SKILLS-I,28,COMPLE,0.0
21B81A5449,R2031421,COMPILER DESIGN,29,D,3.0
21B81A5449,R2031422,OPERATING SYSTEMS,26,D,3.0
21B81A5449,R2031423,MACHINE LEARNING,25,C,3.0
21B81A5449,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,13,A+,1.5
21B81A5449,R2031425,MACHINE LEARNING LAB,15,A+,1.5
21B81A5449,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,27,C,3.0
21B81A5449,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5450,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,23,D,3.0
21B81A5450,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A+,2.0
21B81A5450,R2031058,EMPLOYABILITY SKILLS-I,22,COMPLE,0.0
21B81A5450,R2031421,COMPILER DESIGN,26,B,3.0
21B81A5450,R2031422,OPERATING SYSTEMS,26,B,3.0
21B81A5450,R2031423,MACHINE LEARNING,26,B,3.0
21B81A5450,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,13,A+,1.5
21B81A5450,R2031425,MACHINE LEARNING LAB,13,A+,1.5
21B81A5450,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,27,C,3.0
21B81A5450,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5451,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,16,F,0.0
21B81A5451,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5451,R2031058,EMPLOYABILITY SKILLS-I,24,COMPLE,0.0
21B81A5451,R2031421,COMPILER DESIGN,20,E,3.0
21B81A5451,R2031422,OPERATING SYSTEMS,19,E,3.0
21B81A5451,R2031423,MACHINE LEARNING,16,E,3.0
21B81A5451,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,12,A,1.5
21B81A5451,R2031425,MACHINE LEARNING LAB,5,D,1.5
21B81A5451,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,22,E,3.0
21B81A5451,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,ABSENT,0.0
21B81A5452,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,19,D,3.0
21B81A5452,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5452,R2031058,EMPLOYABILITY SKILLS-I,18,COMPLE,0.0
21B81A5452,R2031421,COMPILER DESIGN,25,C,3.0
21B81A5452,R2031422,OPERATING SYSTEMS,26,D,3.0
21B81A5452,R2031423,MACHINE LEARNING,24,B,3.0
21B81A5452,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,14,A+,1.5
21B81A5452,R2031425,MACHINE LEARNING LAB,11,B,1.5
21B81A5452,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,24,C,3.0
21B81A5452,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5453,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,22,D,3.0
21B81A5453,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5453,R2031058,EMPLOYABILITY SKILLS-I,19,COMPLE,0.0
21B81A5453,R2031421,COMPILER DESIGN,21,E,3.0
21B81A5453,R2031422,OPERATING SYSTEMS,24,D,3.0
21B81A5453,R2031423,MACHINE LEARNING,22,D,3.0
21B81A5453,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,13,A+,1.5
21B81A5453,R2031425,MACHINE LEARNING LAB,11,A,1.5
21B81A5453,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,24,D,3.0
21B81A5453,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A,1.5
21B81A5454,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,21,F,0.0
21B81A5454,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5454,R2031058,EMPLOYABILITY SKILLS-I,19,COMPLE,0.0
21B81A5454,R2031421,COMPILER DESIGN,21,B,3.0
21B81A5454,R2031422,OPERATING SYSTEMS,27,B,3.0
21B81A5454,R2031423,MACHINE LEARNING,24,C,3.0
21B81A5454,R2031424,OPERATING SYSTEMS & COMPILER DESIGN LAB,12,A+,1.5
21B81A5454,R2031425,MACHINE LEARNING LAB,15,A,1.5
21B81A5454,R203144A,OBJECT ORIENTED ANALYSIS AND DESIGN,28,C,3.0
21B81A5454,R2031541,SUMMER INTERNSHIP 2 MONTHS(MANDATORY) AF,0,A+,1.5
21B81A5455,R203104I,FUNDAMENTALS OF MICROPROCESSORS AND MICR,21,D,3.0
21B81A5455,R2031057,CONTINUOUS INTEGRATION AND CONTINUOUS DE,0,A,2.0
21B81A5455,R2031058,EMPLOYABILITY SKILLS-I,22,COMPLE,0.0
21B81A5455,R2031421,COMPILER DESIGN,23,C,3.0
